EstacaoCodigo,Dia,Mês,Ano,Nome,Vazão,Latitude,Longitude,MediaVazãoAno,MaximaVazãoAnual,MinimoVazãoAnual,MediaDiasVazãoAno,MaximaDiasVazãoAno,MinimaDiasVazãoAno
37320000,21,6,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,22,6,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,23,6,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,24,6,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,25,6,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,26,6,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,27,6,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,28,6,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,29,6,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,30,6,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,31,6,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,1,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,2,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,3,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,4,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,5,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,6,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,7,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,8,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,9,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,10,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,11,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,12,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,13,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,14,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,15,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,16,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,17,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,18,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,19,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,20,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,21,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,22,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,23,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,24,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,25,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,26,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,27,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,28,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,29,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,30,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,31,5,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,1,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,2,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,3,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,4,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,5,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,6,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,7,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,8,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,9,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,10,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,11,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,12,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,13,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,14,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,15,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,16,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,17,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,18,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,19,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,20,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,21,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,22,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,23,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,24,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,25,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,26,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,27,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,28,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,29,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,30,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,31,4,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,1,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,2,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,3,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,4,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,5,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,6,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,7,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,8,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,9,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,10,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,11,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,12,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,13,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
